,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값
21804,202005,MAD06,1615,A004990,Y,Y,16,14,56,277,39100,42765
21805,202005,MAD06,1615,A005070,Y,Y,5,4,197,167,11400,10950
21806,202005,MAD06,1615,A005320,Y,Y,6,6,616,687,3665,3560
21807,202005,MAD06,1615,A005360,N,Y,0,4,0,2474,-1,3622
21808,202005,MAD06,1615,A005380,Y,Y,81,65,49,72,95100,95700
21809,202005,MAD06,1615,A005390,Y,Y,4,4,1651,1646,1196,1225
21810,202005,MAD06,1615,A005420,Y,Y,3,4,33,119,9400,9350
21811,202005,MAD06,1615,A005490,Y,Y,14,7,24,34,178000,176000
21812,202005,MAD06,1615,A005690,Y,Y,52,69,773,916,23329,23650
21813,202005,MAD06,1615,A005930,Y,Y,327,204,118,216,48983,48750
21814,202005,MAD06,1615,A005935,Y,Y,95,37,37,44,42489,41918
21815,202005,MAD06,1615,A005950,Y,Y,4,4,97,103,9655,9810
21816,202005,MAD06,1615,A006120,Y,Y,3,3,59,235,29358,29400
21817,202005,MAD06,1615,A006280,Y,Y,8,7,385,329,149000,149000
21818,202005,MAD06,1615,A006360,Y,Y,7,5,113,107,27350,26057
21819,202005,MAD06,1615,A006400,Y,Y,116,112,32,47,344500,345166
21820,202005,MAD06,1615,A006405,Y,Y,10,5,22,4,173000,182000
21821,202005,MAD06,1615,A006800,Y,Y,12,19,458,404,5875,6350
21822,202005,MAD06,1615,A006980,Y,Y,4,3,1652,1324,3780,3822
21823,202005,MAD06,1615,A007070,Y,Y,3,3,50,71,42080,42800
21824,202005,MAD06,1615,A007110,Y,Y,3,5,4344,10300,2545,2575
21825,202005,MAD06,1615,A007390,Y,Y,4,3,28,37,9990,10000
21826,202005,MAD06,1615,A007460,Y,Y,3,4,128,142,3785,3385
21827,202005,MAD06,1615,A007540,Y,Y,5,5,151,168,72650,59800
21828,202005,MAD06,1615,A007570,Y,Y,8,8,83,92,32950,33800
21829,202005,MAD06,1615,A007700,Y,Y,7,5,15,20,102000,99720
21830,202005,MAD06,1615,A008060,Y,Y,3,3,51,51,7220,7230
21831,202005,MAD06,1615,A008350,Y,Y,20,22,625,747,6049,5932
21832,202005,MAD06,1615,A008770,Y,Y,33,25,57,69,83126,83400
21833,202005,MAD06,1615,A009150,Y,Y,40,37,51,148,122500,126000
21834,202005,MAD06,1615,A009190,Y,Y,10,8,1221,525,4502,5003
21835,202005,MAD06,1615,A009240,Y,Y,3,7,15,50,83300,85530
21836,202005,MAD06,1615,A009290,Y,Y,7,7,1389,1419,7236,6923
21837,202005,MAD06,1615,A009320,Y,Y,3,3,317,136,2655,2530
21838,202005,MAD06,1615,A009420,Y,Y,5,6,211,266,27150,27100
21839,202005,MAD06,1615,A009460,Y,Y,3,5,230,544,2261,2237
21840,202005,MAD06,1615,A009520,Y,Y,3,4,1001,1202,5720,5740
21841,202005,MAD06,1615,A009540,Y,Y,3,8,23,45,89216,84000
21842,202005,MAD06,1615,A009830,Y,Y,7,8,440,665,15050,16075
21843,202005,MAD06,1615,A010040,Y,Y,3,3,613,880,3621,3890
21844,202005,MAD06,1615,A010060,Y,Y,10,5,275,104,43256,43568
21845,202005,MAD06,1615,A010140,Y,Y,20,21,1900,1816,4709,4667
21846,202005,MAD06,1615,A010170,Y,Y,11,12,892,787,4080,4130
21847,202005,MAD06,1615,A010620,Y,Y,6,6,206,151,34500,34900
21848,202005,MAD06,1615,A010660,Y,Y,4,5,853,1253,3395,3500
21849,202005,MAD06,1615,A010950,Y,Y,9,7,20,55,71050,69000
21850,202005,MAD06,1615,A011000,Y,Y,15,17,398,572,9990,10200
21851,202005,MAD06,1615,A011070,Y,Y,10,14,498,537,140387,140500
21852,202005,MAD06,1615,A011200,Y,Y,3,5,1058,2065,3760,3820
21853,202005,MAD06,1615,A011280,Y,N,3,0,468,0,3610,-1
21854,202005,MAD06,1615,A011790,Y,Y,5,6,110,161,58164,58400
21855,202005,MAD06,1615,A011930,Y,Y,5,5,707,707,1040,1065
21856,202005,MAD06,1615,A012330,Y,Y,7,13,32,86,172500,182000
21857,202005,MAD06,1615,A012450,Y,Y,5,5,75,661,23850,23550
21858,202005,MAD06,1615,A012510,Y,Y,14,16,21,36,104000,95200
21859,202005,MAD06,1615,A012610,Y,Y,3,3,278,311,6880,6880
21860,202005,MAD06,1615,A012690,Y,Y,4,4,534,92,6780,7050
21861,202005,MAD06,1615,A013810,Y,Y,3,3,784,834,4070,4200
21862,202005,MAD06,1615,A014570,Y,Y,7,8,302,318,14668,13350
21863,202005,MAD06,1615,A015760,Y,Y,17,14,185,98,21758,21647
21864,202005,MAD06,1615,A016790,Y,Y,3,3,386,408,12300,12450
21865,202005,MAD06,1615,A017180,Y,Y,26,26,4815,4264,7460,7260
21866,202005,MAD06,1615,A017670,Y,Y,18,17,14,9,209000,210500
21867,202005,MAD06,1615,A017810,Y,Y,5,6,100,117,15300,14391
21868,202005,MAD06,1615,A017890,Y,Y,5,6,338,288,15525,16200
21869,202005,MAD06,1615,A018260,Y,Y,20,31,42,61,184666,186259
21870,202005,MAD06,1615,A018880,Y,Y,3,3,294,380,9421,8690
21871,202005,MAD06,1615,A019170,Y,Y,24,30,191,357,19258,19700
21872,202005,MAD06,1615,A019175,Y,Y,6,7,130,129,46911,46900
21873,202005,MAD06,1615,A020150,Y,Y,12,10,94,108,46718,42550
21874,202005,MAD06,1615,A020560,Y,Y,7,13,84,162,3840,3840
21875,202005,MAD06,1615,A023530,Y,Y,4,4,276,267,98464,96500
21876,202005,MAD06,1615,A023590,Y,Y,4,5,80,65,19678,19600
21877,202005,MAD06,1615,A023900,Y,Y,4,3,835,597,22900,23250
21878,202005,MAD06,1615,A024060,Y,Y,5,4,539,99,7720,8790
21879,202005,MAD06,1615,A024110,Y,Y,7,8,236,445,7735,7784
21880,202005,MAD06,1615,A024950,Y,Y,3,4,42,65,7650,7510
21881,202005,MAD06,1615,A025560,Y,Y,4,5,9630,14192,87,85
21882,202005,MAD06,1615,A025770,Y,Y,3,3,147,147,11000,10850
21883,202005,MAD06,1615,A026890,Y,Y,12,13,267,499,11828,11800
21884,202005,MAD06,1615,A027710,Y,Y,3,3,1303,854,1364,1282
21885,202005,MAD06,1615,A027830,Y,Y,3,4,1556,1458,1902,1983
21886,202005,MAD06,1615,A028050,Y,Y,8,6,1379,786,10800,10850
21887,202005,MAD06,1615,A028260,Y,Y,21,18,328,291,100997,101423
21888,202005,MAD06,1615,A028300,Y,Y,15,13,71,87,109200,110294
21889,202005,MAD06,1615,A030200,Y,Y,14,13,48,63,24616,24700
21890,202005,MAD06,1615,A031430,Y,Y,9,8,106,64,200750,199500
21891,202005,MAD06,1615,A032190,Y,Y,8,9,101,126,13748,12850
21892,202005,MAD06,1615,A032500,Y,Y,19,20,81,118,57766,58800
21893,202005,MAD06,1615,A032620,Y,Y,18,17,2960,3122,8873,8913
21894,202005,MAD06,1615,A032640,Y,Y,6,6,150,126,13400,13900
21895,202005,MAD06,1615,A032680,Y,Y,4,4,204,206,2709,2682
21896,202005,MAD06,1615,A032830,Y,Y,10,7,429,328,47785,47500
21897,202005,MAD06,1615,A032850,Y,Y,11,8,639,410,11550,11800
21898,202005,MAD06,1615,A033180,Y,Y,6,3,1343,108,5170,5110
21899,202005,MAD06,1615,A033270,N,Y,0,3,0,40,-1,19400
21900,202005,MAD06,1615,A033640,Y,Y,8,14,290,170,33150,31600
21901,202005,MAD06,1615,A034020,Y,Y,4,3,659,699,4540,3970
21902,202005,MAD06,1615,A034220,Y,Y,13,11,1080,1103,10250,10350
21903,202005,MAD06,1615,A034730,Y,Y,18,14,31,10,255500,235375
21904,202005,MAD06,1615,A034940,Y,Y,6,7,862,855,5579,5605
21905,202005,MAD06,1615,A035250,Y,Y,10,10,32,54,24178,24600
21906,202005,MAD06,1615,A035420,Y,Y,161,111,91,94,231000,230039
21907,202005,MAD06,1615,A035720,Y,Y,233,189,61,70,260500,234500
21908,202005,MAD06,1615,A035760,Y,Y,11,5,26,16,118633,118300
21909,202005,MAD06,1615,A035900,Y,Y,6,10,42,103,19950,23127
21910,202005,MAD06,1615,A036200,Y,Y,5,6,493,1798,5773,5794
21911,202005,MAD06,1615,A036540,Y,Y,3,9,28,327,5690,5620
21912,202005,MAD06,1615,A036570,Y,Y,26,27,37,31,775500,735000
21913,202005,MAD06,1615,A036830,Y,Y,7,11,50,177,76300,87300
21914,202005,MAD06,1615,A037070,Y,Y,7,7,204,208,15100,14650
21915,202005,MAD06,1615,A038500,Y,Y,6,5,653,624,4265,4070
21916,202005,MAD06,1615,A039030,Y,Y,5,9,25,67,82200,79783
21917,202005,MAD06,1615,A039130,Y,Y,5,8,17,20,41434,41500
21918,202005,MAD06,1615,A040910,Y,Y,5,6,155,215,15550,16100
21919,202005,MAD06,1615,A041140,Y,Y,4,3,519,546,8120,8110
21920,202005,MAD06,1615,A041460,Y,Y,7,5,916,742,6485,6920
21921,202005,MAD06,1615,A041960,Y,Y,3,4,677,714,20825,19037
21922,202005,MAD06,1615,A042000,Y,Y,5,6,155,152,57150,59900
21923,202005,MAD06,1615,A042510,Y,Y,11,12,813,817,4454,4340
21924,202005,MAD06,1615,A042660,Y,Y,6,8,68,38,19150,18250
21925,202005,MAD06,1615,A042670,Y,Y,5,6,162,131,5650,5500
21926,202005,MAD06,1615,A042700,Y,Y,5,6,506,565,9762,9798
21927,202005,MAD06,1615,A043610,Y,Y,4,4,123,123,4010,3804
21928,202005,MAD06,1615,A043910,Y,Y,3,3,172,308,1730,1800
21929,202005,MAD06,1615,A044340,Y,Y,7,4,62,57,21050,20640
21930,202005,MAD06,1615,A044380,Y,Y,5,8,219,317,1400,1483
21931,202005,MAD06,1615,A045060,Y,Y,4,7,165,373,6823,6850
21932,202005,MAD06,1615,A045390,Y,Y,5,5,455,501,5940,6704
21933,202005,MAD06,1615,A046890,Y,Y,5,9,47,217,13650,14700
21934,202005,MAD06,1615,A047310,Y,Y,3,4,39353,29731,7676,7156
21935,202005,MAD06,1615,A047400,Y,Y,10,10,935,940,2825,2655
21936,202005,MAD06,1615,A047810,Y,Y,6,11,119,641,24214,24250
21937,202005,MAD06,1615,A047820,Y,Y,7,7,1000,2562,1920,1890
21938,202005,MAD06,1615,A048410,Y,N,4,0,410,0,10433,-1
21939,202005,MAD06,1615,A048530,Y,Y,4,3,789,993,13325,13524
21940,202005,MAD06,1615,A049480,Y,Y,4,6,363,407,3740,3730
21941,202005,MAD06,1615,A050110,Y,Y,7,7,996,1123,3125,2925
21942,202005,MAD06,1615,A051160,Y,Y,10,6,202,87,12900,12100
21943,202005,MAD06,1615,A051900,Y,Y,13,12,1,1,1419000,1401000
21944,202005,MAD06,1615,A051910,Y,Y,74,64,118,105,352266,349500
21945,202005,MAD06,1615,A051915,Y,Y,5,5,2,19,158500,157500
21946,202005,MAD06,1615,A052260,Y,Y,30,35,198,180,41779,43089
21947,202005,MAD06,1615,A052460,Y,Y,4,4,1042,1042,4625,4715
21948,202005,MAD06,1615,A053290,Y,Y,4,4,327,327,3225,3265
21949,202005,MAD06,1615,A053300,Y,Y,5,4,407,405,6720,6463
21950,202005,MAD06,1615,A053800,Y,Y,5,6,23,41,56950,56900
21951,202005,MAD06,1615,A053980,Y,Y,5,4,129,153,11850,11700
21952,202005,MAD06,1615,A054090,Y,Y,3,3,1459,1459,2680,3001
21953,202005,MAD06,1615,A054630,Y,Y,3,3,2367,3385,913,929
21954,202005,MAD06,1615,A055550,Y,Y,12,11,545,680,30304,30158
21955,202005,MAD06,1615,A057030,Y,Y,16,18,530,522,9118,9000
21956,202005,MAD06,1615,A058820,Y,Y,5,6,680,697,4266,4194
21957,202005,MAD06,1615,A060250,Y,Y,18,21,193,185,54000,53400
21958,202005,MAD06,1615,A060720,Y,Y,3,3,27,90,21000,21050
21959,202005,MAD06,1615,A061970,Y,Y,5,6,212,275,7530,7490
21960,202005,MAD06,1615,A064260,Y,Y,8,4,543,734,4225,4320
21961,202005,MAD06,1615,A064350,Y,Y,6,5,438,2302,16900,16982
21962,202005,MAD06,1615,A065450,Y,Y,6,9,6285,6179,3175,3295
21963,202005,MAD06,1615,A065530,Y,Y,6,6,311,424,5120,5260
21964,202005,MAD06,1615,A065660,Y,Y,6,6,63,59,63500,62900
21965,202005,MAD06,1615,A065950,Y,Y,18,12,318,220,7830,7884
21966,202005,MAD06,1615,A066360,Y,Y,3,3,802,858,2681,2605
21967,202005,MAD06,1615,A066570,Y,Y,22,20,124,170,58300,58200
21968,202005,MAD06,1615,A066590,Y,Y,4,3,208,195,4248,4235
21969,202005,MAD06,1615,A067160,Y,Y,7,9,47,120,58600,58100
21970,202005,MAD06,1615,A067170,Y,Y,3,3,225,287,10150,10950
21971,202005,MAD06,1615,A068270,Y,Y,86,74,27,26,214500,214500
21972,202005,MAD06,1615,A068290,Y,Y,5,5,32,26,23500,24201
21973,202005,MAD06,1615,A068760,Y,Y,9,17,100,131,83500,85300
21974,202005,MAD06,1615,A069620,Y,Y,3,4,40,66,107545,105000
21975,202005,MAD06,1615,A071050,Y,Y,5,5,215,317,48289,48424
21976,202005,MAD06,1615,A071200,Y,Y,4,5,289,404,7350,7260
21977,202005,MAD06,1615,A072520,Y,Y,4,7,1817,2839,1800,1800
21978,202005,MAD06,1615,A073070,Y,Y,3,3,3714,3209,622,590
21979,202005,MAD06,1615,A073490,Y,Y,3,4,125,139,50443,49850
21980,202005,MAD06,1615,A073560,Y,Y,7,5,739,654,2190,2276
21981,202005,MAD06,1615,A078070,Y,Y,5,6,64,79,34260,35184
21982,202005,MAD06,1615,A078130,Y,Y,9,8,362,310,6192,6126
21983,202005,MAD06,1615,A079160,Y,Y,4,4,34,80,23700,21700
21984,202005,MAD06,1615,A079940,Y,Y,3,5,464,283,15400,16650
21985,202005,MAD06,1615,A079980,Y,Y,3,3,1545,1311,7190,6616
21986,202005,MAD06,1615,A081150,Y,Y,9,11,631,738,3075,2690
21987,202005,MAD06,1615,A081660,Y,Y,13,13,100,519,36394,32030
21988,202005,MAD06,1615,A082270,Y,Y,3,4,63,86,24000,26000
21989,202005,MAD06,1615,A082740,Y,Y,6,5,450,447,3133,4224
21990,202005,MAD06,1615,A083550,Y,Y,6,7,1067,617,19928,20300
21991,202005,MAD06,1615,A084650,Y,Y,12,15,70,293,24626,26400
21992,202005,MAD06,1615,A084850,Y,Y,3,4,8,123,67500,64300
21993,202005,MAD06,1615,A084990,Y,Y,4,4,42,21,63226,63900
21994,202005,MAD06,1615,A085660,Y,Y,6,6,75,63,21025,20550
21995,202005,MAD06,1615,A086280,Y,Y,5,5,685,773,109500,110000
21996,202005,MAD06,1615,A086520,Y,Y,5,7,34,138,23190,23200
21997,202005,MAD06,1615,A086790,Y,Y,12,13,775,1246,26521,25600
21998,202005,MAD06,1615,A086900,Y,Y,20,25,56,64,148877,151947
21999,202005,MAD06,1615,A087260,Y,Y,7,8,357,742,3387,3675
22000,202005,MAD06,1615,A088350,N,Y,0,3,0,2243,-1,1605
22001,202005,MAD06,1615,A088910,Y,Y,5,4,500,470,3820,3860
22002,202005,MAD06,1615,A089030,Y,Y,4,7,69,104,18000,18150
22003,202005,MAD06,1615,A089590,Y,Y,3,4,124,108,18900,18775
22004,202005,MAD06,1615,A090430,Y,Y,14,18,90,137,171895,171500
22005,202005,MAD06,1615,A091700,Y,Y,6,5,570,792,9220,8840
22006,202005,MAD06,1615,A091990,Y,Y,44,40,84,106,88500,88600
22007,202005,MAD06,1615,A092190,Y,Y,5,5,49,118,19900,14050
22008,202005,MAD06,1615,A093370,Y,Y,7,8,1004,1059,6850,6830
22009,202005,MAD06,1615,A094940,N,Y,0,3,0,43,-1,16950
22010,202005,MAD06,1615,A095610,Y,Y,6,4,195,90,22650,21200
22011,202005,MAD06,1615,A095700,Y,Y,5,5,15,10,69400,75200
22012,202005,MAD06,1615,A096530,Y,Y,57,78,72,103,109740,107700
22013,202005,MAD06,1615,A096760,Y,Y,3,3,1269,2227,5050,5313
22014,202005,MAD06,1615,A096770,Y,Y,20,23,47,112,120000,106500
22015,202005,MAD06,1615,A097520,Y,Y,10,10,31,37,31600,32400
22016,202005,MAD06,1615,A097780,Y,Y,8,10,2000,2235,1505,1540
22017,202005,MAD06,1615,A097800,N,Y,0,5,0,5167,-1,1834
22018,202005,MAD06,1615,A097950,Y,Y,14,15,50,52,296500,300000
22019,202005,MAD06,1615,A099410,Y,Y,3,3,199,199,4140,4155
22020,202005,MAD06,1615,A100130,Y,Y,7,4,105,135,4565,3800
22021,202005,MAD06,1615,A101490,Y,Y,4,3,394,293,27450,26832
22022,202005,MAD06,1615,A102280,Y,Y,4,5,520,7778,970,985
22023,202005,MAD06,1615,A102940,Y,Y,4,8,9,75,39800,39583
22024,202005,MAD06,1615,A103140,Y,Y,3,4,2678,2411,20050,20158
22025,202005,MAD06,1615,A105560,Y,Y,11,13,200,213,32450,32500
22026,202005,MAD06,1615,A109820,Y,Y,4,4,300,310,10000,9950
22027,202005,MAD06,1615,A115180,Y,Y,3,4,36,48,27000,25650
22028,202005,MAD06,1615,A115440,Y,Y,4,3,128,126,8949,9180
22029,202005,MAD06,1615,A118990,Y,Y,6,7,580,1296,4038,3700
22030,202005,MAD06,1615,A119860,Y,Y,5,4,75,207,31900,27545
22031,202005,MAD06,1615,A123040,Y,Y,3,4,79,111,6000,5640
22032,202005,MAD06,1615,A123690,Y,Y,4,6,208,169,16415,15926
22033,202005,MAD06,1615,A125210,Y,Y,3,3,54,99,14900,14623
22034,202005,MAD06,1615,A128940,Y,Y,14,9,13,8,249000,246500
22035,202005,MAD06,1615,A131090,Y,Y,4,4,2096,2096,2135,2105
22036,202005,MAD06,1615,A131390,Y,Y,3,3,175,151,15700,16250
22037,202005,MAD06,1615,A131970,Y,Y,5,6,83,117,61500,63050
22038,202005,MAD06,1615,A133750,Y,Y,3,5,687,1941,4577,4450
22039,202005,MAD06,1615,A138080,Y,Y,9,7,93,88,39600,40150
22040,202005,MAD06,1615,A139480,Y,Y,10,12,422,644,111500,112144
22041,202005,MAD06,1615,A141070,Y,Y,3,3,1840,2259,1270,1340
22042,202005,MAD06,1615,A142280,Y,Y,6,7,195,331,8820,9810
22043,202005,MAD06,1615,A144510,Y,Y,5,10,23,44,47500,46700
22044,202005,MAD06,1615,A145020,Y,Y,4,4,11,9,390819,376000
22045,202005,MAD06,1615,A148150,Y,Y,5,9,3,53,31146,29622
22046,202005,MAD06,1615,A161890,Y,Y,3,3,24,32,43400,42100
22047,202005,MAD06,1615,A180640,Y,Y,7,16,51,75,88212,88082
22048,202005,MAD06,1615,A181710,Y,Y,7,6,23,52,87100,89500
22049,202005,MAD06,1615,A189300,Y,Y,3,3,150,185,23950,21862
22050,202005,MAD06,1615,A192080,Y,Y,3,8,17,82,65300,57598
22051,202005,MAD06,1615,A192250,Y,Y,3,3,674,118,1465,1520
22052,202005,MAD06,1615,A192440,Y,Y,3,3,7,7,67166,66400
22053,202005,MAD06,1615,A192820,Y,Y,6,5,111,103,92900,95400
22054,202005,MAD06,1615,A195500,Y,Y,6,7,286,573,10100,10150
22055,202005,MAD06,1615,A195990,Y,Y,7,5,4439,668,780,756
22056,202005,MAD06,1615,A196170,Y,Y,7,9,111,264,182782,134204
22057,202005,MAD06,1615,A198440,Y,Y,4,4,721,1978,3416,3523
22058,202005,MAD06,1615,A200710,Y,Y,7,7,140,335,26587,25750
22059,202005,MAD06,1615,A203650,Y,Y,9,10,649,651,3345,3510
22060,202005,MAD06,1615,A203690,Y,Y,3,3,880,880,4355,4370
22061,202005,MAD06,1615,A204320,Y,Y,9,8,603,531,23957,24098
22062,202005,MAD06,1615,A205470,Y,Y,7,7,4713,4394,3533,3579
22063,202005,MAD06,1615,A207940,Y,Y,80,82,43,54,612149,612000
22064,202005,MAD06,1615,A213420,Y,Y,3,4,34,64,33150,32600
22065,202005,MAD06,1615,A214150,Y,Y,3,3,129,238,15959,16200
22066,202005,MAD06,1615,A214870,Y,Y,11,10,494,419,14800,14700
22067,202005,MAD06,1615,A215100,Y,Y,4,4,559,309,6180,4200
22068,202005,MAD06,1615,A217730,Y,Y,3,5,257,337,9126,9280
22069,202005,MAD06,1615,A218150,Y,Y,4,4,5031,5031,3200,3210
22070,202005,MAD06,1615,A218410,Y,Y,5,8,78,58,39550,38550
22071,202005,MAD06,1615,A222080,Y,Y,5,5,2085,656,5560,5300
22072,202005,MAD06,1615,A222420,Y,Y,3,3,1703,1703,1705,1715
22073,202005,MAD06,1615,A224060,Y,Y,4,5,4754,4745,383,394
22074,202005,MAD06,1615,A230240,Y,Y,4,4,181,157,37075,37951
22075,202005,MAD06,1615,A234340,N,Y,0,3,0,35,-1,33000
22076,202005,MAD06,1615,A235980,Y,Y,5,4,32,39,90100,54000
22077,202005,MAD06,1615,A237820,Y,Y,4,5,321,399,9132,11512
22078,202005,MAD06,1615,A240810,Y,Y,7,8,291,296,33150,32900
22079,202005,MAD06,1615,A241820,Y,Y,6,3,166,123,18385,19257
22080,202005,MAD06,1615,A245620,Y,Y,16,18,318,389,14800,15000
22081,202005,MAD06,1615,A247540,Y,Y,19,22,22,35,115441,108450
22082,202005,MAD06,1615,A248170,Y,Y,4,4,19,116,48000,51330
22083,202005,MAD06,1615,A251270,Y,Y,18,13,61,72,94500,96600
22084,202005,MAD06,1615,A253450,Y,Y,7,5,11,9,76800,75600
22085,202005,MAD06,1615,A253840,Y,Y,24,28,336,329,30903,30784
22086,202005,MAD06,1615,A263690,Y,Y,6,4,1562,1184,18580,19230
22087,202005,MAD06,1615,A263720,Y,Y,3,3,96,83,26994,26623
22088,202005,MAD06,1615,A263800,Y,Y,5,3,1274,1572,6421,6176
22089,202005,MAD06,1615,A263920,Y,Y,6,6,3764,3630,2905,2927
22090,202005,MAD06,1615,A267250,Y,Y,3,3,20,19,241750,236000
22091,202005,MAD06,1615,A268600,Y,Y,5,5,107,108,96682,84100
22092,202005,MAD06,1615,A271560,Y,Y,7,9,82,86,135500,127500
22093,202005,MAD06,1615,A271980,Y,Y,3,5,23,93,44500,46200
22094,202005,MAD06,1615,A272210,Y,Y,5,3,734,195,8241,8380
22095,202005,MAD06,1615,A278280,Y,Y,7,5,41,31,77233,85100
22096,202005,MAD06,1615,A282880,Y,Y,4,5,195,241,26610,25140
22097,202005,MAD06,1615,A285130,Y,Y,15,19,73,30,91400,95200
22098,202005,MAD06,1615,A289010,Y,Y,8,7,1118,1487,10799,10950
22099,202005,MAD06,1615,A294140,Y,Y,9,8,780,766,15566,16350
22100,202005,MAD06,1615,A294870,Y,Y,5,4,72,52,22450,21350
22101,202005,MAD06,1615,A298380,Y,Y,4,3,136,67,19950,20650
22102,202005,MAD06,1615,A316140,Y,Y,4,4,391,822,8040,8150
22103,202005,MAD06,1615,A317120,Y,Y,4,4,177,104,7550,7950
22104,202005,MAD06,1615,A319660,Y,Y,6,4,274,166,22650,21150
22105,202005,MAD06,1615,A336260,Y,Y,17,20,863,1054,11700,10574
22106,202005,MAD06,1615,A336370,Y,Y,10,11,156,180,35848,35893
22107,202005,MAD06,1615,A33637L,Y,Y,3,3,607,455,43533,40046
22108,202005,MAD07,86,A000660,Y,Y,13,10,80,73,81791,82000
22109,202005,MAD07,86,A005490,Y,Y,4,3,7,11,175500,179500
22110,202005,MAD07,86,A005930,Y,Y,16,16,50,93,48850,48790
22111,202005,MAD07,86,A006400,Y,Y,7,5,44,40,364500,320000
22112,202005,MAD07,86,A008350,Y,Y,3,3,57,163,5300,5100
22113,202005,MAD07,86,A009150,Y,Y,4,5,55,278,116000,122500
22114,202005,MAD07,86,A010950,Y,Y,10,11,98,163,68940,71500
22115,202005,MAD07,86,A011070,Y,Y,3,3,109,109,138000,139000
22116,202005,MAD07,86,A028050,Y,Y,3,3,647,9791,11200,11700
22117,202005,MAD07,86,A035720,Y,Y,4,3,16,23,214500,214500
22118,202005,MAD07,86,A051910,Y,Y,5,10,17,44,356000,379000
22119,202005,MAD07,86,A068270,Y,Y,4,6,18,22,213500,218500
22120,202005,MAD07,86,A090430,Y,Y,5,3,77,73,168000,168000
22121,202005,MAD07,86,A091990,Y,Y,5,5,25,26,89900,90125
22122,202005,MAD07,86,A096770,Y,Y,14,17,28,45,119500,102500
22123,202005,MAD07,86,A207940,Y,Y,6,5,11,19,607727,614000
22124,202005,MAD08,386,A000100,Y,Y,3,3,60,39,51900,55100
22125,202005,MAD08,386,A000660,Y,Y,9,7,59,29,83700,81900
22126,202005,MAD08,386,A000720,Y,N,3,0,74,0,33908,-1
22127,202005,MAD08,386,A000910,Y,Y,12,12,1962,1838,5369,5060
22128,202005,MAD08,386,A000990,Y,Y,4,3,277,47,30800,28700
22129,202005,MAD08,386,A002070,Y,Y,3,3,320,331,1470,1480
22130,202005,MAD08,386,A002700,Y,Y,5,5,241,247,2335,2475
22131,202005,MAD08,386,A003000,Y,Y,17,13,547,550,27387,27075
22132,202005,MAD08,386,A003010,Y,Y,5,4,488,401,4702,5650
22133,202005,MAD08,386,A003060,Y,Y,15,14,6253,6891,2165,2178
22134,202005,MAD08,386,A003670,N,Y,0,3,0,99,-1,54300
22135,202005,MAD08,386,A004310,Y,Y,3,4,742,800,4966,5300
22136,202005,MAD08,386,A005320,Y,Y,4,3,970,838,3342,3565
22137,202005,MAD08,386,A005380,Y,Y,4,4,163,215,98000,97300
22138,202005,MAD08,386,A005690,Y,Y,38,36,650,835,23650,23500
22139,202005,MAD08,386,A005930,Y,Y,22,17,74,136,48750,49300
22140,202005,MAD08,386,A006400,Y,Y,8,7,9,11,313500,306500
22141,202005,MAD08,386,A006980,Y,Y,3,3,2183,2167,3275,3822
22142,202005,MAD08,386,A007460,Y,Y,4,3,1341,1041,3556,3523
22143,202005,MAD08,386,A007570,Y,Y,10,11,101,90,49950,48000
22144,202005,MAD08,386,A008350,Y,Y,28,26,1269,1659,6030,5996
22145,202005,MAD08,386,A009190,Y,Y,3,3,2019,1775,5071,5050
22146,202005,MAD08,386,A009290,Y,Y,4,3,278,275,7920,7950
22147,202005,MAD08,386,A009470,Y,Y,4,5,147,104,18450,17775
22148,202005,MAD08,386,A009830,Y,Y,8,5,508,356,16430,16011
22149,202005,MAD08,386,A010170,Y,Y,6,5,349,444,3805,3945
22150,202005,MAD08,386,A010950,Y,Y,3,3,94,63,71709,70862
22151,202005,MAD08,386,A011000,Y,Y,12,14,245,191,10050,9990
22152,202005,MAD08,386,A012510,Y,Y,3,3,31,36,115000,113500
22153,202005,MAD08,386,A017180,Y,Y,12,14,399,425,7228,7371
22154,202005,MAD08,386,A017890,Y,Y,5,5,372,509,16700,16831
22155,202005,MAD08,386,A018260,Y,Y,4,3,35,45,173500,185000
22156,202005,MAD08,386,A019170,Y,Y,28,34,1321,1234,20088,20156
22157,202005,MAD08,386,A019175,Y,Y,7,7,267,442,47239,45600
22158,202005,MAD08,386,A020150,Y,Y,5,3,65,27,48933,45500
22159,202005,MAD08,386,A024060,Y,Y,3,3,22,289,7500,7460
22160,202005,MAD08,386,A024950,Y,Y,3,3,202,202,7330,7335
22161,202005,MAD08,386,A025560,Y,Y,3,3,25891,25891,87,85
22162,202005,MAD08,386,A025770,Y,Y,4,4,1368,1352,12200,12000
22163,202005,MAD08,386,A026890,Y,Y,8,8,688,953,10600,10160
22164,202005,MAD08,386,A028300,Y,Y,4,6,42,511,104700,110900
22165,202005,MAD08,386,A032190,Y,Y,3,3,395,346,12477,12359
22166,202005,MAD08,386,A032500,Y,Y,4,4,19,263,61300,58700
22167,202005,MAD08,386,A032620,Y,Y,9,10,1208,1311,10950,11450
22168,202005,MAD08,386,A032850,Y,Y,7,4,6127,6246,10869,10957
